video_id,comment_id,is_reply,reply_to,comment_lenght,comment,author,channel_id,comment_publishedAt,seconds_after_video,seconds_after_comment,subscriberCount,videoCount,viewCount,bot
PImQpU2KvTs,UCXP0Lvu0AyoSSPWvY9cVjBA_2251,1,UCfqEYteIPeWyBasX01pdUeg_2249,36,,@michelle6471,UCXP0Lvu0AyoSSPWvY9cVjBA,2025-06-12T09:39:25Z,39378,38958,19,0,0,0
PImQpU2KvTs,UCYO6msWWbk5cIQ3WR3ySrkQ_2252,0,,38,,@pabloprado8325,UCYO6msWWbk5cIQ3WR3ySrkQ,2025-06-11T22:47:54Z,287,,0,0,0,0
PImQpU2KvTs,UCvIwSrb5P7id08rXYC7t-hw_2253,1,UCYO6msWWbk5cIQ3WR3ySrkQ_2252,38,,@Wonka2367,UCvIwSrb5P7id08rXYC7t-hw,2025-06-11T22:56:55Z,828,541,27,171,1236,0
PImQpU2KvTs,UCuQXTKcXPve1ZWkFVQjGdqw_2254,0,,52,,@lipiflp,UCuQXTKcXPve1ZWkFVQjGdqw,2025-06-11T22:47:53Z,286,,0,0,0,0
PImQpU2KvTs,UCgCb-e32ZxBL_sdbL0WRG7w_2255,1,UCuQXTKcXPve1ZWkFVQjGdqw_2254,52,,@Leonardo-sd2oc,UCgCb-e32ZxBL_sdbL0WRG7w,2025-06-12T01:11:11Z,8884,8598,1,0,0,0
PImQpU2KvTs,UCgCb-e32ZxBL_sdbL0WRG7w_2256,1,UCuQXTKcXPve1ZWkFVQjGdqw_2254,52,,@Leonardo-sd2oc,UCgCb-e32ZxBL_sdbL0WRG7w,2025-06-12T01:12:49Z,8982,8696,1,0,0,0
PImQpU2KvTs,UCuQXTKcXPve1ZWkFVQjGdqw_2257,1,UCuQXTKcXPve1ZWkFVQjGdqw_2254,52,,@lipiflp,UCuQXTKcXPve1ZWkFVQjGdqw,2025-06-14T01:03:50Z,181243,180957,0,0,0,0
PImQpU2KvTs,UCiiioNwmolx5yxBAYuhMsSg_2258,0,,104,,@kaue8486,UCiiioNwmolx5yxBAYuhMsSg,2025-06-11T22:46:33Z,206,,20,0,0,0
PImQpU2KvTs,UCz3NQoHpFHURnUXgtCzNFLQ_2259,1,UCiiioNwmolx5yxBAYuhMsSg_2258,104,,@raonelopes7454,UCz3NQoHpFHURnUXgtCzNFLQ,2025-06-11T22:55:28Z,741,535,0,0,0,0
PImQpU2KvTs,UCeRg0LDy90adHTI8xyLVhEA_2260,1,UCiiioNwmolx5yxBAYuhMsSg_2258,104,,@tainapaulina4151,UCeRg0LDy90adHTI8xyLVhEA,2025-06-11T22:57:46Z,879,673,18,0,0,0
PImQpU2KvTs,UChvXIwWsVmJ2RQ-HHtvVPOA_2261,1,UCiiioNwmolx5yxBAYuhMsSg_2258,104,,@digitbot3227,UChvXIwWsVmJ2RQ-HHtvVPOA,2025-06-11T23:01:55Z,1128,922,0,0,0,0
PImQpU2KvTs,UCiiioNwmolx5yxBAYuhMsSg_2262,1,UCiiioNwmolx5yxBAYuhMsSg_2258,104,,@kaue8486,UCiiioNwmolx5yxBAYuhMsSg,2025-06-11T23:02:36Z,1169,963,20,0,0,0
PImQpU2KvTs,UChvXIwWsVmJ2RQ-HHtvVPOA_2263,1,UCiiioNwmolx5yxBAYuhMsSg_2258,104,,@digitbot3227,UChvXIwWsVmJ2RQ-HHtvVPOA,2025-06-11T23:06:50Z,1423,1217,0,0,0,0
PImQpU2KvTs,UC0e4l-HepHDO3VqgkqGGjRQ_2264,1,UCiiioNwmolx5yxBAYuhMsSg_2258,104,,@musickylin,UC0e4l-HepHDO3VqgkqGGjRQ,2025-06-12T03:54:21Z,18674,18468,3,0,0,0
PImQpU2KvTs,UCqW-CsETHu_5mPSWDbrZAmw_2265,0,,20,,@alk2566,UCqW-CsETHu_5mPSWDbrZAmw,2025-06-11T22:45:46Z,159,,94,23,5569,0
PImQpU2KvTs,UCm9PoU8gYHs1Aq3N6rwz6tw_2266,1,UCqW-CsETHu_5mPSWDbrZAmw_2265,20,,@VissaiumQuiroTRG,UCm9PoU8gYHs1Aq3N6rwz6tw,2025-06-12T09:55:40Z,40353,40194,0,0,0,0
PImQpU2KvTs,UCAlc42FaMc6Zupf47LVfhUw_2267,0,,241,,@Andreza-j2y,UCAlc42FaMc6Zupf47LVfhUw,2025-06-11T22:45:09Z,122,,6,0,0,0
PImQpU2KvTs,UC6nA_2OPJQb2JHG1ZKSItRQ_2268,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardosilva991s,UC6nA_2OPJQb2JHG1ZKSItRQ,2025-06-11T22:45:37Z,150,28,2,0,0,0
PImQpU2KvTs,UCAlc42FaMc6Zupf47LVfhUw_2269,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@Andreza-j2y,UCAlc42FaMc6Zupf47LVfhUw,2025-06-11T22:46:23Z,196,74,6,0,0,0
PImQpU2KvTs,UCAlc42FaMc6Zupf47LVfhUw_2270,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@Andreza-j2y,UCAlc42FaMc6Zupf47LVfhUw,2025-06-11T22:46:28Z,201,79,6,0,0,0
PImQpU2KvTs,UCAlc42FaMc6Zupf47LVfhUw_2271,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@Andreza-j2y,UCAlc42FaMc6Zupf47LVfhUw,2025-06-11T22:46:32Z,205,83,6,0,0,0
PImQpU2KvTs,UCAlc42FaMc6Zupf47LVfhUw_2272,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@Andreza-j2y,UCAlc42FaMc6Zupf47LVfhUw,2025-06-11T22:46:43Z,216,94,6,0,0,0
PImQpU2KvTs,UCAlc42FaMc6Zupf47LVfhUw_2273,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@Andreza-j2y,UCAlc42FaMc6Zupf47LVfhUw,2025-06-11T22:46:47Z,220,98,6,0,0,0
PImQpU2KvTs,UCAlc42FaMc6Zupf47LVfhUw_2274,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@Andreza-j2y,UCAlc42FaMc6Zupf47LVfhUw,2025-06-11T22:46:56Z,229,107,6,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2275,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:01Z,234,112,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2276,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:07Z,240,118,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2277,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:13Z,246,124,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2278,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:17Z,250,128,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2279,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:20Z,253,131,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2280,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:23Z,256,134,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2281,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:27Z,260,138,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2282,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:32Z,265,143,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2283,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:35Z,268,146,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2284,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:38Z,271,149,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2285,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:41Z,274,152,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2286,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:45Z,278,156,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2287,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:47Z,280,158,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2288,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:50Z,283,161,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2289,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:52Z,285,163,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2290,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:55Z,288,166,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2291,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:47:57Z,290,168,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2292,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:48:00Z,293,171,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2293,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:48:04Z,297,175,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2294,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:48:06Z,299,177,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2295,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:48:09Z,302,180,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2296,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:48:12Z,305,183,1,0,0,0
PImQpU2KvTs,UCBBWuj2kx_pjfMaJrU209Og_2297,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@ricardo-3vs3,UCBBWuj2kx_pjfMaJrU209Og,2025-06-11T22:48:14Z,307,185,1,0,0,0
PImQpU2KvTs,UCYnrf_F69vlwgHawjn12g2g_2298,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@leknardotsss1,UCYnrf_F69vlwgHawjn12g2g,2025-06-11T22:48:35Z,328,206,2,0,0,0
PImQpU2KvTs,UCvIwSrb5P7id08rXYC7t-hw_2299,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@Wonka2367,UCvIwSrb5P7id08rXYC7t-hw,2025-06-11T22:56:37Z,810,688,27,171,1236,0
PImQpU2KvTs,UCE4_7jF5zzREubfqzpFwidg_2300,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@hugomelo32,UCE4_7jF5zzREubfqzpFwidg,2025-06-11T22:57:39Z,872,750,43,14,1107,0
PImQpU2KvTs,UCpoRFlP3y1lokW5-9Uia-LA_2301,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@vlanirmoura5823,UCpoRFlP3y1lokW5-9Uia-LA,2025-06-11T23:14:59Z,1912,1790,22,8,4515,0
PImQpU2KvTs,UCgPumIxKX90jHZQk49TMhTw_2302,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@NEYMAR245,UCgPumIxKX90jHZQk49TMhTw,2025-06-11T23:16:38Z,2011,1889,0,0,0,0
PImQpU2KvTs,UCTbajSzn05fYDu_TjaIq-JQ_2303,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@Nutri565,UCTbajSzn05fYDu_TjaIq-JQ,2025-06-11T23:44:49Z,3702,3580,1,0,0,0
PImQpU2KvTs,UCuWzDELvh3UEIJvU9YW15-g_2304,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@lucasEduardo-fn4pg,UCuWzDELvh3UEIJvU9YW15-g,2025-06-11T23:44:53Z,3706,3584,1,0,0,0
PImQpU2KvTs,UCuWzDELvh3UEIJvU9YW15-g_2305,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@lucasEduardo-fn4pg,UCuWzDELvh3UEIJvU9YW15-g,2025-06-11T23:46:12Z,3785,3663,1,0,0,0
PImQpU2KvTs,UC5BWg4DijvTK2wRcB9wlBPg_2306,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@joaoSilva-pg4iu,UC5BWg4DijvTK2wRcB9wlBPg,2025-06-11T23:56:46Z,4419,4297,1,0,0,0
PImQpU2KvTs,UCDBFOncoGBD2-4GkO804Qdg_2307,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@rafaelazevedo8070,UCDBFOncoGBD2-4GkO804Qdg,2025-06-12T00:32:26Z,6559,6437,0,0,0,0
PImQpU2KvTs,UC_ekIiDKmrCAR0m_6jaZeBg_2308,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@limanascimento6237,UC_ekIiDKmrCAR0m_6jaZeBg,2025-06-12T02:02:41Z,11974,11852,38,0,0,0
PImQpU2KvTs,UCIrV-xc165MriXI4HECypRQ_2309,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@FamosoRD.,UCIrV-xc165MriXI4HECypRQ,2025-06-12T03:16:53Z,16426,16304,133,8,261,0
PImQpU2KvTs,UCMHdNkqkO9wrZJMxY_Af6tQ_2310,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@Sr.Adm010,UCMHdNkqkO9wrZJMxY_Af6tQ,2025-06-12T03:54:45Z,18698,18576,3,0,0,0
PImQpU2KvTs,UCIrV-xc165MriXI4HECypRQ_2311,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@FamosoRD.,UCIrV-xc165MriXI4HECypRQ,2025-06-12T04:24:18Z,20471,20349,133,8,261,0
PImQpU2KvTs,UCr8g5JDzO4QMOKWhPiZQaqA_2312,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@1ingen,UCr8g5JDzO4QMOKWhPiZQaqA,2025-06-12T05:03:06Z,22799,22677,102,0,0,0
PImQpU2KvTs,UCsk0gQAk9uawVcAjlV-Kukw_2313,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@Gabriel-00100,UCsk0gQAk9uawVcAjlV-Kukw,2025-06-12T07:28:30Z,31523,31401,166,0,0,0
PImQpU2KvTs,UCZtSrgpNEvpBDZcP7V80jqA_2314,1,UCAlc42FaMc6Zupf47LVfhUw_2267,241,,@GabrielNeto500,UCZtSrgpNEvpBDZcP7V80jqA,2025-06-12T07:43:08Z,32401,32279,14,0,0,0
PImQpU2KvTs,UCyYrOxw3-znrK6oJ3r95gQA_2315,0,,49,,@Joãopedrohimenes027,UCyYrOxw3-znrK6oJ3r95gQA,2025-06-11T22:44:24Z,77,,0,0,0,0
PImQpU2KvTs,UCVtaRcGKSEM93nGs1iGditQ_2316,1,UCyYrOxw3-znrK6oJ3r95gQA_2315,49,,@Cking._.69,UCVtaRcGKSEM93nGs1iGditQ,2025-06-11T22:52:16Z,549,472,2,0,0,0
PImQpU2KvTs,UChvXIwWsVmJ2RQ-HHtvVPOA_2317,1,UCyYrOxw3-znrK6oJ3r95gQA_2315,49,,@digitbot3227,UChvXIwWsVmJ2RQ-HHtvVPOA,2025-06-11T23:04:26Z,1279,1202,0,0,0,0
PImQpU2KvTs,UCFn91mWaXxdDqcNxDgyfsbw_2318,1,UCyYrOxw3-znrK6oJ3r95gQA_2315,49,,@Monteiiroigor,UCFn91mWaXxdDqcNxDgyfsbw,2025-06-11T23:10:04Z,1617,1540,33,0,0,0
PImQpU2KvTs,UCFTLiNWPpRHrWH0mKB4i4wQ_2319,1,UCyYrOxw3-znrK6oJ3r95gQA_2315,49,,@patrikdanyel,UCFTLiNWPpRHrWH0mKB4i4wQ,2025-06-11T23:28:30Z,2723,2646,0,0,0,0
PImQpU2KvTs,UCm9PoU8gYHs1Aq3N6rwz6tw_2320,1,UCyYrOxw3-znrK6oJ3r95gQA_2315,49,,@VissaiumQuiroTRG,UCm9PoU8gYHs1Aq3N6rwz6tw,2025-06-12T09:53:18Z,40211,40134,0,0,0,0
PImQpU2KvTs,UCGCwKfornKXrpFtsnd8p_5w_2321,0,,78,,@pandinhafofinha7828,UCGCwKfornKXrpFtsnd8p_5w,2025-06-11T22:44:15Z,68,,0,0,0,0
PImQpU2KvTs,UCMMFyaFdPABW8knbFxj7aYA_2322,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@caio_0190,UCMMFyaFdPABW8knbFxj7aYA,2025-06-11T22:49:01Z,354,286,0,0,0,0
PImQpU2KvTs,UCGCwKfornKXrpFtsnd8p_5w_2323,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@pandinhafofinha7828,UCGCwKfornKXrpFtsnd8p_5w,2025-06-11T22:51:42Z,515,447,0,0,0,0
PImQpU2KvTs,UCE9BBcU_1-5Bh6zc8dUTIaA_2324,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@fpego,UCE9BBcU_1-5Bh6zc8dUTIaA,2025-06-11T22:59:03Z,956,888,794,118,341110,0
PImQpU2KvTs,UChvXIwWsVmJ2RQ-HHtvVPOA_2325,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@digitbot3227,UChvXIwWsVmJ2RQ-HHtvVPOA,2025-06-11T23:01:32Z,1105,1037,0,0,0,0
PImQpU2KvTs,UCwvAa6vYS2fDeHzhkAFb8bg_2326,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@joaolobato7136,UCwvAa6vYS2fDeHzhkAFb8bg,2025-06-11T23:05:58Z,1371,1303,1,1,44,0
PImQpU2KvTs,UChvXIwWsVmJ2RQ-HHtvVPOA_2327,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@digitbot3227,UChvXIwWsVmJ2RQ-HHtvVPOA,2025-06-11T23:06:07Z,1380,1312,0,0,0,0
PImQpU2KvTs,UC8bmhQ1WuWWjqTkgxd66VrQ_2328,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@Jefferson_liima1,UC8bmhQ1WuWWjqTkgxd66VrQ,2025-06-11T23:07:34Z,1467,1399,0,0,0,0
PImQpU2KvTs,UC8Ky3UxiTSHVTQkFYEeqS8A_2329,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@aninhasergia,UC8Ky3UxiTSHVTQkFYEeqS8A,2025-06-11T23:19:29Z,2182,2114,3,0,0,0
PImQpU2KvTs,UCFTLiNWPpRHrWH0mKB4i4wQ_2330,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@patrikdanyel,UCFTLiNWPpRHrWH0mKB4i4wQ,2025-06-11T23:27:44Z,2677,2609,0,0,0,0
PImQpU2KvTs,UCzXCugyNbBAnowDdAC0d4ag_2331,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@israellsilva,UCzXCugyNbBAnowDdAC0d4ag,2025-06-12T00:05:39Z,4952,4884,9,3,677,0
PImQpU2KvTs,UCc6bAF8f1lcDLgLL9Q37Wfw_2332,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@patrickmartins1712,UCc6bAF8f1lcDLgLL9Q37Wfw,2025-06-12T00:35:50Z,6763,6695,31,4,841,0
PImQpU2KvTs,UC0e4l-HepHDO3VqgkqGGjRQ_2333,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@musickylin,UC0e4l-HepHDO3VqgkqGGjRQ,2025-06-12T03:52:53Z,18586,18518,3,0,0,0
PImQpU2KvTs,UCm9PoU8gYHs1Aq3N6rwz6tw_2334,1,UCGCwKfornKXrpFtsnd8p_5w_2321,78,,@VissaiumQuiroTRG,UCm9PoU8gYHs1Aq3N6rwz6tw,2025-06-12T09:56:14Z,40387,40319,0,0,0,0
PImQpU2KvTs,UCrdq1aek-vR7-UFO7G67ndA_2335,0,,31,,@lucasoliveiraas,UCrdq1aek-vR7-UFO7G67ndA,2025-06-11T22:44:15Z,68,,20,0,0,0
PImQpU2KvTs,UCtoNy2TzxZ_u-AiyII2QH7g_2336,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@mcr-diogo49,UCtoNy2TzxZ_u-AiyII2QH7g,2025-06-11T22:44:42Z,95,27,0,0,0,0
PImQpU2KvTs,UCrdq1aek-vR7-UFO7G67ndA_2337,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@lucasoliveiraas,UCrdq1aek-vR7-UFO7G67ndA,2025-06-11T22:44:57Z,110,42,20,0,0,0
PImQpU2KvTs,UC_yNaRo1OR5plHCpOCDQ-Bw_2338,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@GSsilva2T,UC_yNaRo1OR5plHCpOCDQ-Bw,2025-06-11T22:45:47Z,160,92,2,0,0,0
PImQpU2KvTs,UC7fl44wlScayxVuTxXbiH3w_2339,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@RcastilloYT,UC7fl44wlScayxVuTxXbiH3w,2025-06-11T22:45:54Z,167,99,4,0,0,0
PImQpU2KvTs,UCdibingXvgkZmrzjnK1nuhw_2340,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@jeffin092,UCdibingXvgkZmrzjnK1nuhw,2025-06-11T22:46:01Z,174,106,1,0,0,0
PImQpU2KvTs,UCk0tfYE0AN3ZZ0-Pbvmmv5g_2341,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@welingtonmkdg24,UCk0tfYE0AN3ZZ0-Pbvmmv5g,2025-06-11T22:46:10Z,183,115,0,0,0,0
PImQpU2KvTs,UC03oglPupNioQRjqqSKqAOw_2342,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@julyeriica_vasquez,UC03oglPupNioQRjqqSKqAOw,2025-06-11T22:46:30Z,203,135,4,0,0,0
PImQpU2KvTs,UCrdq1aek-vR7-UFO7G67ndA_2343,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@lucasoliveiraas,UCrdq1aek-vR7-UFO7G67ndA,2025-06-11T22:46:39Z,212,144,20,0,0,0
PImQpU2KvTs,UCrdq1aek-vR7-UFO7G67ndA_2344,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@lucasoliveiraas,UCrdq1aek-vR7-UFO7G67ndA,2025-06-11T22:46:50Z,223,155,20,0,0,0
PImQpU2KvTs,UCaZv_bg3PSfTJMYv8wgDcFA_2345,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@DanieIMdesigner,UCaZv_bg3PSfTJMYv8wgDcFA,2025-06-11T22:46:57Z,230,162,3,0,0,0
PImQpU2KvTs,UC3cUO9rWDqX5-ghl74CHWyA_2346,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@KacperXqdmqd,UC3cUO9rWDqX5-ghl74CHWyA,2025-06-11T22:48:02Z,295,227,0,0,0,0
PImQpU2KvTs,UCCRBIuHMnKjm_Q_qxK8HT0A_2347,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@keepcalmtatto,UCCRBIuHMnKjm_Q_qxK8HT0A,2025-06-11T22:48:03Z,296,228,0,0,0,0
PImQpU2KvTs,UCpHfwZP19bpzUDdIYW3hr1Q_2348,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@kanekjuarezx,UCpHfwZP19bpzUDdIYW3hr1Q,2025-06-11T22:48:04Z,297,229,1,0,0,0
PImQpU2KvTs,UCCFyVvqTicXZf8ZCyink_7w_2349,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@khagka1104,UCCFyVvqTicXZf8ZCyink_7w,2025-06-11T22:48:05Z,298,230,0,0,0,0
PImQpU2KvTs,UCjJ65wL4O4c18EqcMrBSExQ_2350,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@khmerbbby8505,UCjJ65wL4O4c18EqcMrBSExQ,2025-06-11T22:48:05Z,298,230,0,0,0,0
PImQpU2KvTs,UC3cUO9rWDqX5-ghl74CHWyA_2351,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@KacperXqdmqd,UC3cUO9rWDqX5-ghl74CHWyA,2025-06-11T22:48:06Z,299,231,0,0,0,0
PImQpU2KvTs,UCCFyVvqTicXZf8ZCyink_7w_2352,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@khagka1104,UCCFyVvqTicXZf8ZCyink_7w,2025-06-11T22:48:08Z,301,233,0,0,0,0
PImQpU2KvTs,UCjJ65wL4O4c18EqcMrBSExQ_2353,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@khmerbbby8505,UCjJ65wL4O4c18EqcMrBSExQ,2025-06-11T22:48:09Z,302,234,0,0,0,0
PImQpU2KvTs,UCCRBIuHMnKjm_Q_qxK8HT0A_2354,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@keepcalmtatto,UCCRBIuHMnKjm_Q_qxK8HT0A,2025-06-11T22:48:09Z,302,234,0,0,0,0
PImQpU2KvTs,UCpHfwZP19bpzUDdIYW3hr1Q_2355,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@kanekjuarezx,UCpHfwZP19bpzUDdIYW3hr1Q,2025-06-11T22:48:10Z,303,235,1,0,0,0
PImQpU2KvTs,UCCRBIuHMnKjm_Q_qxK8HT0A_2356,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@keepcalmtatto,UCCRBIuHMnKjm_Q_qxK8HT0A,2025-06-11T22:48:14Z,307,239,0,0,0,0
PImQpU2KvTs,UCpHfwZP19bpzUDdIYW3hr1Q_2357,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@kanekjuarezx,UCpHfwZP19bpzUDdIYW3hr1Q,2025-06-11T22:48:14Z,307,239,1,0,0,0
PImQpU2KvTs,UCCFyVvqTicXZf8ZCyink_7w_2358,1,UCrdq1aek-vR7-UFO7G67ndA_2335,31,,@khagka1104,UCCFyVvqTicXZf8ZCyink_7w,2025-06-11T22:48:15Z,308,240,0,0,0,0
