video_id,comment_id,is_reply,reply_to,comment_lenght,author,channel_id,root_channel_id,comment_publishedAt,seconds_after_video,seconds_after_comment,subscriber_count,video_count,view_count,bot,created_channel,comment_is_number
NnnsoYtqiFw,NnnsoYtqiFw_UCld8amSepC1jFUbO_d2Bj8A_309,1,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,40,@Joaov977,UCld8amSepC1jFUbO_d2Bj8A,UCWYDDIoPNLZy30PQJDivpOA,2025-05-17T00:28:09Z,8868,8246,61,53,1682,0,3307,0
NnnsoYtqiFw,NnnsoYtqiFw_UCSsWvRpm7ObX7gUiyHumM7w_310,1,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,301,@guilhermelira777,UCSsWvRpm7ObX7gUiyHumM7w,UCWYDDIoPNLZy30PQJDivpOA,2025-05-17T00:48:52Z,10111,9489,4,4,87,0,1040,0
NnnsoYtqiFw,NnnsoYtqiFw_UC2yyAZqfu0y5ZGOpINqeqMg_311,1,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,53,@VitorNatural-p,UC2yyAZqfu0y5ZGOpINqeqMg,UCWYDDIoPNLZy30PQJDivpOA,2025-05-17T05:40:13Z,27592,26970,31,0,0,0,1918,0
NnnsoYtqiFw,NnnsoYtqiFw_UClX6bZOv6A-OStShBlO7wLg_312,1,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,28,@iurilima6674,UClX6bZOv6A-OStShBlO7wLg,UCWYDDIoPNLZy30PQJDivpOA,2025-05-17T09:48:44Z,42503,41881,0,0,0,0,1642,0
NnnsoYtqiFw,NnnsoYtqiFw_UCPYVOLsR4itPteLNLOUO6QA_313,1,NnnsoYtqiFw_UCWYDDIoPNLZy30PQJDivpOA_304,17,@victormunhooz,UCPYVOLsR4itPteLNLOUO6QA,UCWYDDIoPNLZy30PQJDivpOA,2025-05-27T03:08:54Z,882513,881891,1,0,0,0,1546,0
NnnsoYtqiFw,NnnsoYtqiFw_UCBQfWjpAxiKddPrK2jhbDFw_314,0,NnnsoYtqiFw_UCBQfWjpAxiKddPrK2jhbDFw_314,51,@tuvia560,UCBQfWjpAxiKddPrK2jhbDFw,UCBQfWjpAxiKddPrK2jhbDFw,2025-05-16T22:03:51Z,210,0,5,0,0,0,3274,0
NnnsoYtqiFw,NnnsoYtqiFw_UC1ARn_3PhYHGjaaB-dqyqNg_315,1,NnnsoYtqiFw_UCBQfWjpAxiKddPrK2jhbDFw_314,3,@lucassilva-se5yu,UC1ARn_3PhYHGjaaB-dqyqNg,UCBQfWjpAxiKddPrK2jhbDFw,2025-05-16T23:08:25Z,4084,3874,1,2,13,0,4447,0
NnnsoYtqiFw,NnnsoYtqiFw_UC-ImR3hqGhSWuyDyFkl7aFw_316,0,NnnsoYtqiFw_UC-ImR3hqGhSWuyDyFkl7aFw_316,38,@hellisxz592,UC-ImR3hqGhSWuyDyFkl7aFw,UC-ImR3hqGhSWuyDyFkl7aFw,2025-05-16T22:03:33Z,192,0,0,0,0,0,1279,0
NnnsoYtqiFw,NnnsoYtqiFw_UC9ASFMotfLc17LhZ6NLdxNQ_317,1,NnnsoYtqiFw_UC-ImR3hqGhSWuyDyFkl7aFw_316,3,@WagnerFerreira-f4k,UC9ASFMotfLc17LhZ6NLdxNQ,UC-ImR3hqGhSWuyDyFkl7aFw,2025-05-16T22:14:22Z,841,649,0,0,0,0,271,0
NnnsoYtqiFw,NnnsoYtqiFw_UCfh7aRtZVcGYmYb34ELNaSA_318,0,NnnsoYtqiFw_UCfh7aRtZVcGYmYb34ELNaSA_318,99,@NawLetieri,UCfh7aRtZVcGYmYb34ELNaSA,UCfh7aRtZVcGYmYb34ELNaSA,2025-05-16T22:02:06Z,105,0,0,0,0,0,332,0
NnnsoYtqiFw,NnnsoYtqiFw_UCcE2UfrVA9eXWpG9cHB8n1A_319,1,NnnsoYtqiFw_UCfh7aRtZVcGYmYb34ELNaSA_318,21,@GouenjiShuuyabr,UCcE2UfrVA9eXWpG9cHB8n1A,UCfh7aRtZVcGYmYb34ELNaSA,2025-05-16T22:12:27Z,726,621,193,24,51915,0,1598,0
NnnsoYtqiFw,NnnsoYtqiFw_UCn_vlKUey6BlnpSJtB2TAvw_320,1,NnnsoYtqiFw_UCfh7aRtZVcGYmYb34ELNaSA_318,13,@Jothahff,UCn_vlKUey6BlnpSJtB2TAvw,UCfh7aRtZVcGYmYb34ELNaSA,2025-05-16T23:06:44Z,3983,3878,0,0,0,0,315,0
NnnsoYtqiFw,NnnsoYtqiFw_UC0RFiau0SngHavUpmPO4TgA_321,1,NnnsoYtqiFw_UCfh7aRtZVcGYmYb34ELNaSA_318,68,@anunciosbras4512,UC0RFiau0SngHavUpmPO4TgA,UCfh7aRtZVcGYmYb34ELNaSA,2025-05-16T23:14:32Z,4451,4346,0,0,0,0,156,0
NnnsoYtqiFw,NnnsoYtqiFw_UC0RFiau0SngHavUpmPO4TgA_322,1,NnnsoYtqiFw_UCfh7aRtZVcGYmYb34ELNaSA_318,27,@anunciosbras4512,UC0RFiau0SngHavUpmPO4TgA,UCfh7aRtZVcGYmYb34ELNaSA,2025-05-16T23:14:38Z,4457,4352,0,0,0,0,156,0
NnnsoYtqiFw,NnnsoYtqiFw_UC0RFiau0SngHavUpmPO4TgA_323,1,NnnsoYtqiFw_UCfh7aRtZVcGYmYb34ELNaSA_318,24,@anunciosbras4512,UC0RFiau0SngHavUpmPO4TgA,UCfh7aRtZVcGYmYb34ELNaSA,2025-05-16T23:14:44Z,4463,4358,0,0,0,0,156,0
NnnsoYtqiFw,NnnsoYtqiFw_UC1eM9iF4xEkfi8aRPYwcMbw_324,1,NnnsoYtqiFw_UCfh7aRtZVcGYmYb34ELNaSA_318,27,@hencastros,UC1eM9iF4xEkfi8aRPYwcMbw,UCfh7aRtZVcGYmYb34ELNaSA,2025-05-16T23:29:50Z,5369,5264,6,1,385,0,6706,0
NnnsoYtqiFw,NnnsoYtqiFw_UC3GEGLD3578-fYaSd6b8EkA_325,1,NnnsoYtqiFw_UCfh7aRtZVcGYmYb34ELNaSA_318,38,@minato-ki4kt,UC3GEGLD3578-fYaSd6b8EkA,UCfh7aRtZVcGYmYb34ELNaSA,2025-05-16T23:36:31Z,5770,5665,36,0,0,0,4184,0
NnnsoYtqiFw,NnnsoYtqiFw_UCjS4QBEesLEuh1Q79M6zw4g_326,1,NnnsoYtqiFw_UCfh7aRtZVcGYmYb34ELNaSA_318,49,@patimira,UCjS4QBEesLEuh1Q79M6zw4g,UCfh7aRtZVcGYmYb34ELNaSA,2025-05-17T02:29:15Z,16134,16029,611,351,83318,0,6915,0
NnnsoYtqiFw,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,0,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,43,@adamnunes4,UCahlXgKQnFNr7eQOhGhmO7A,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T22:02:04Z,103,0,468,301,339836,0,1441,0
NnnsoYtqiFw,NnnsoYtqiFw_UCsk0gQAk9uawVcAjlV-Kukw_328,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,83,@Gabriel-00100,UCsk0gQAk9uawVcAjlV-Kukw,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T22:06:29Z,368,265,166,0,0,0,2532,0
NnnsoYtqiFw,NnnsoYtqiFw_UCzE3W2iImknGWVImbSTAKBQ_329,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,61,@iTengen,UCzE3W2iImknGWVImbSTAKBQ,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T22:18:22Z,1081,978,1,1,13,0,2358,0
NnnsoYtqiFw,NnnsoYtqiFw_UC8IGJvILlEfGrDFT7HPrjVg_330,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,41,@andersonramos3093,UC8IGJvILlEfGrDFT7HPrjVg,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T22:22:37Z,1336,1233,4,1,6,0,1768,0
NnnsoYtqiFw,NnnsoYtqiFw_UCaemlibGQVUijKUA5JQF6jQ_331,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,10,@lucasroger8107,UCaemlibGQVUijKUA5JQF6jQ,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T22:24:31Z,1450,1347,0,0,0,0,3830,0
NnnsoYtqiFw,NnnsoYtqiFw_UCtsstfHvXprUH1G7jfH50vA_332,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,205,@CANALL8975,UCtsstfHvXprUH1G7jfH50vA,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T22:24:58Z,1477,1374,45,0,0,0,4437,0
NnnsoYtqiFw,NnnsoYtqiFw_UCsk0gQAk9uawVcAjlV-Kukw_333,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,110,@Gabriel-00100,UCsk0gQAk9uawVcAjlV-Kukw,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T22:33:43Z,2002,1899,166,0,0,0,2532,0
NnnsoYtqiFw,NnnsoYtqiFw_UC9sJDD96h6EcdSDq5nlk29Q_334,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,49,@gabrielfaria4006,UC9sJDD96h6EcdSDq5nlk29Q,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T22:47:05Z,2804,2701,2,0,0,0,4292,0
NnnsoYtqiFw,NnnsoYtqiFw_UCn_vlKUey6BlnpSJtB2TAvw_335,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,31,@Jothahff,UCn_vlKUey6BlnpSJtB2TAvw,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T23:05:59Z,3938,3835,0,0,0,0,315,0
NnnsoYtqiFw,NnnsoYtqiFw_UCNJNrZlDHBzIpifSe4DeJVg_336,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,60,@fabiovchagas,UCNJNrZlDHBzIpifSe4DeJVg,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T23:21:38Z,4877,4774,0,0,0,0,6301,0
NnnsoYtqiFw,NnnsoYtqiFw_UCBkV8a5CsieBZesM4OXDxsw_337,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,79,@RICHdo085,UCBkV8a5CsieBZesM4OXDxsw,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T23:22:22Z,4921,4818,287,107,74416,0,3004,0
NnnsoYtqiFw,NnnsoYtqiFw_UC3GEGLD3578-fYaSd6b8EkA_338,1,NnnsoYtqiFw_UCahlXgKQnFNr7eQOhGhmO7A_327,55,@minato-ki4kt,UC3GEGLD3578-fYaSd6b8EkA,UCahlXgKQnFNr7eQOhGhmO7A,2025-05-16T23:23:59Z,5018,4915,36,0,0,0,4184,0
