video_id,comment_id,is_reply,reply_to,comment_lenght,author,channel_id,root_channel_id,comment_publishedAt,seconds_after_video,seconds_after_comment,subscriber_count,video_count,view_count,bot,created_channel,comment_is_number
rPXasD5We5k,rPXasD5We5k_UC7pByYBggRW-MAr8cTwDEWQ_43,1,rPXasD5We5k_UC6ieVmgqFs2J8dPqIkeklqA_42,58,@JoaoVictorAraujodeJesus,UC7pByYBggRW-MAr8cTwDEWQ,UC6ieVmgqFs2J8dPqIkeklqA,2025-06-19T04:34:47Z,23527,13466,0,0,0,0,638,0
rPXasD5We5k,rPXasD5We5k_UC6ieVmgqFs2J8dPqIkeklqA_44,1,rPXasD5We5k_UC6ieVmgqFs2J8dPqIkeklqA_42,139,@srguga_07,UC6ieVmgqFs2J8dPqIkeklqA,UC6ieVmgqFs2J8dPqIkeklqA,2025-06-19T04:56:03Z,24803,14742,10,1,33,0,1241,0
rPXasD5We5k,rPXasD5We5k_UCJGCSH2-ZN-vFtFsIHJJgJw_45,0,rPXasD5We5k_UCJGCSH2-ZN-vFtFsIHJJgJw_45,281,@PF_752BR,UCJGCSH2-ZN-vFtFsIHJJgJw,UCJGCSH2-ZN-vFtFsIHJJgJw,2025-06-19T00:50:04Z,10044,0,2,0,0,0,6287,0
rPXasD5We5k,rPXasD5We5k_UCVoSGADL81SLxi-_lqwKuJg_46,1,rPXasD5We5k_UCJGCSH2-ZN-vFtFsIHJJgJw_45,41,@lucasxavier8779,UCVoSGADL81SLxi-_lqwKuJg,UCJGCSH2-ZN-vFtFsIHJJgJw,2025-06-19T04:41:25Z,23925,13881,0,0,0,0,2954,0
rPXasD5We5k,rPXasD5We5k_UCJmDVeknZeDfqmJz_ep0pPQ_47,1,rPXasD5We5k_UCJGCSH2-ZN-vFtFsIHJJgJw_45,64,@KarlosDanniel-m8f,UCJmDVeknZeDfqmJz_ep0pPQ,UCJGCSH2-ZN-vFtFsIHJJgJw,2025-06-19T19:40:20Z,77860,67816,1,0,0,0,66,0
rPXasD5We5k,rPXasD5We5k_UCJGCSH2-ZN-vFtFsIHJJgJw_48,1,rPXasD5We5k_UCJGCSH2-ZN-vFtFsIHJJgJw_45,67,@PF_752BR,UCJGCSH2-ZN-vFtFsIHJJgJw,UCJGCSH2-ZN-vFtFsIHJJgJw,2025-06-20T06:16:32Z,116032,105988,2,0,0,0,6287,0
rPXasD5We5k,rPXasD5We5k_UCjOvJJBTSlQsTqFBDNA2dvA_49,0,rPXasD5We5k_UCjOvJJBTSlQsTqFBDNA2dvA_49,101,@victorsousa7339,UCjOvJJBTSlQsTqFBDNA2dvA,UCjOvJJBTSlQsTqFBDNA2dvA,2025-06-19T00:43:02Z,9622,0,813,4,2842,0,3581,0
rPXasD5We5k,rPXasD5We5k_UCX2zaUspjikudEAlIcraK4g_50,1,rPXasD5We5k_UCjOvJJBTSlQsTqFBDNA2dvA_49,67,@cortedireto1,UCX2zaUspjikudEAlIcraK4g,UCjOvJJBTSlQsTqFBDNA2dvA,2025-06-19T01:11:12Z,11312,1690,769,9,16482,0,3962,0
rPXasD5We5k,rPXasD5We5k_UC4OtN8krOgLmR5-XCjGoVCw_51,0,rPXasD5We5k_UC4OtN8krOgLmR5-XCjGoVCw_51,100,@kauriki,UC4OtN8krOgLmR5-XCjGoVCw,UC4OtN8krOgLmR5-XCjGoVCw,2025-06-19T00:38:06Z,9326,0,4,0,0,0,4711,0
rPXasD5We5k,rPXasD5We5k_UC3k5aBzcwYkjJ4mWPZCED3A_52,1,rPXasD5We5k_UC4OtN8krOgLmR5-XCjGoVCw_51,25,@ywryk2023,UC3k5aBzcwYkjJ4mWPZCED3A,UC4OtN8krOgLmR5-XCjGoVCw,2025-06-19T01:12:08Z,11368,2042,2,0,0,0,3533,0
rPXasD5We5k,rPXasD5We5k_UCpxIbG_PThr3LiJTRSYDWUQ_53,0,rPXasD5We5k_UCpxIbG_PThr3LiJTRSYDWUQ_53,91,@Pololo-d4w2i,UCpxIbG_PThr3LiJTRSYDWUQ,UCpxIbG_PThr3LiJTRSYDWUQ,2025-06-19T00:26:46Z,8646,0,0,0,0,0,64,0
rPXasD5We5k,rPXasD5We5k_UC62lFealxxiHCLPUfr1sSog_54,1,rPXasD5We5k_UCpxIbG_PThr3LiJTRSYDWUQ_53,93,@chrisgreen4140,UC62lFealxxiHCLPUfr1sSog,UCpxIbG_PThr3LiJTRSYDWUQ,2025-06-19T02:36:58Z,16458,7812,2,0,0,0,3258,0
rPXasD5We5k,rPXasD5We5k_UCjm4w_3H3BCNZolv7WDWr5w_55,0,rPXasD5We5k_UCjm4w_3H3BCNZolv7WDWr5w_55,157,@rogerioperazzo1114,UCjm4w_3H3BCNZolv7WDWr5w,UCjm4w_3H3BCNZolv7WDWr5w,2025-06-19T00:04:01Z,7281,0,7,0,0,0,4134,0
rPXasD5We5k,rPXasD5We5k_UC4_wmMlNLepkifzr02GTP1g_56,1,rPXasD5We5k_UCjm4w_3H3BCNZolv7WDWr5w_55,25,@lanjinhavidigal8296,UC4_wmMlNLepkifzr02GTP1g,UCjm4w_3H3BCNZolv7WDWr5w,2025-06-19T01:43:34Z,13254,5973,2,0,0,0,4258,0
rPXasD5We5k,rPXasD5We5k_UClaMFQ3VkDcXjlJSeqNuSdw_57,0,rPXasD5We5k_UClaMFQ3VkDcXjlJSeqNuSdw_57,47,@adryanogomes1161,UClaMFQ3VkDcXjlJSeqNuSdw,UClaMFQ3VkDcXjlJSeqNuSdw,2025-06-18T23:55:25Z,6765,0,0,0,0,0,1888,0
rPXasD5We5k,rPXasD5We5k_UCuC1BcJvE-gZ7wRK_6w8vhQ_58,1,rPXasD5We5k_UClaMFQ3VkDcXjlJSeqNuSdw_57,3,@giovannavinagreiro6618,UCuC1BcJvE-gZ7wRK_6w8vhQ,UClaMFQ3VkDcXjlJSeqNuSdw,2025-06-19T00:58:26Z,10546,3781,11,1,56,0,2102,0
